post_id,fact_check_id
27430,64823
22225,64851
19531,64889
24087,64925
26182,83185
4662,64991
11093,65041
25798,193565
25797,193565
18712,193565
4266,65143
4267,65143
14893,65143
4422,65145
8363,65153
11447,65153
11448,65153
9203,65186
9203,118778
8755,65186
8755,118778
9211,65186
9211,118778
17478,65223
644,65228
645,65228
646,65228
25981,65228
2858,65275
6418,65309
6672,65309
11488,65309
13053,65326
17212,65329
21402,65329
12779,65371
11310,65363
16132,65363
17573,65415
3283,65416
8359,65416
6021,65418
8115,65418
11635,65421
12844,65421
1151,65430
5851,65430
8372,65430
3284,65436
983,65446
11329,65446
11844,65446
27126,65446
27127,65446
447,65469
447,71851
27597,65469
27597,71851
16801,65473
17896,65473
19438,65474
20713,65474
14436,65476
18683,65476
1187,65490
1187,66016
5254,65490
5254,66016
6659,65490
6659,66016
11174,65491
2316,65562
9521,65562
1473,65582
11379,65582
21773,65582
11380,65590
11381,65590
17608,65590
20662,65590
689,65594
1097,65594
8313,65594
8849,65594
9040,65594
20604,65594
5737,65601
10882,65601
20883,65601
4344,65603
11113,65631
15429,65636
174,65641
423,65641
21452,65642
3560,65643
6398,65643
11395,65643
2466,65677
7001,65677
21737,65811
24171,65885
24170,65885
23872,65885
23968,65888
3988,65893
23988,65903
14615,65907
14616,65907
27086,65907
1493,65908
1493,111761
24227,65908
24227,111761
4231,65912
19388,65912
24292,65916
24293,65916
19669,65924
24122,65924
24099,65952
24099,130785
24099,142725
23802,65955
11523,65987
13467,65987
16039,65987
16170,65987
16982,65987
11116,65997
18149,65997
19026,66024
1130,66030
11122,66030
11408,66030
11409,66030
27154,66030
18985,66065
12718,66072
22353,66075
11438,66153
11438,147653
11439,66153
11439,147653
19052,66153
19052,147653
11449,66157
22287,66157
1384,66158
10274,66158
11450,66158
11571,66158
17299,66158
10073,66161
10074,66161
10763,66161
11451,66161
11452,66161
5266,66179
6658,66179
13517,66209
19815,66209
1470,66212
14587,66212
3396,66214
3175,66217
3251,66217
3604,66217
8703,66217
17155,66218
22270,66218
19889,66219
19889,133707
21526,66220
8065,66222
8334,66222
22218,66224
21460,66227
26878,66228
20212,66271
4950,66279
20200,66279
20201,66279
15615,66281
27550,66281
4785,66285
11568,66285
15463,66285
15469,66285
9893,66300
9508,66310
12934,66310
15823,66310
26927,66310
5190,66311
15488,66311
20600,66312
15802,66313
15828,66313
9650,66324
10373,66324
13030,66324
1533,66335
26336,66374
357,66378
171,66380
26257,66380
22038,66381
8829,66383
26370,66384
26488,66384
11475,66385
4069,66386
26191,66386
2659,66387
26186,66387
26280,66387
26116,66391
26142,66391
26400,66392
1727,66393
2662,66393
21927,66393
26333,66393
26264,66395
26190,66398
26515,66402
21760,66403
26058,66404
26238,66405
26239,66405
26093,66406
26193,66406
26460,66406
82,66416
2380,66416
9222,66416
15325,66425
5213,66426
9162,66436
11481,66473
11482,66473
6149,66478
10699,66480
10059,66518
1034,66599
24012,66613
19497,66633
19497,196467
19700,66633
19700,196467
19493,66633
19493,196467
19389,66637
19389,75634
19389,75656
11514,66652
11517,66654
14401,66654
12621,66664
4636,66693
8257,66714
11544,66716
12769,66754
1102,66759
1102,86412
1103,66759
1103,86412
5703,66759
5703,86412
18176,66759
18176,86412
25286,193572
26334,66771
26064,66771
3360,66839
11154,66840
11556,66840
11557,66840
3460,66841
3461,66841
10425,66859
15141,66859
26561,66926
18567,66929
21014,66937
21014,149230
5834,66937
5834,149230
16756,67022
16756,81933
3383,67022
3383,81933
18420,67022
18420,81933
25832,67022
25832,81933
16755,67022
16755,81933
2419,67023
7110,67023
17786,67268
6940,67276
11672,67277
19251,67277
27032,67331
4575,67331
11710,67346
11710,118371
6481,67391
13765,67401
19312,67401
6210,67410
6211,67410
2406,67433
11787,67433
21697,67480
22160,67480
22187,67480
22188,67480
22189,67480
22190,67480
25785,67480
27340,67480
4649,67487
4649,103533
4649,103681
4649,106192
4649,155205
24975,193303
25143,193303
24976,193303
6000,67510
1173,67522
5911,67522
11826,67551
11826,72218
11828,67551
11828,72218
11827,67551
11827,72218
21038,67590
21038,150429
2102,67612
2103,67612
11864,67612
12152,67612
1937,67630
1937,200122
19221,67646
20033,67739
20033,69475
20033,137603
16784,67749
16784,67750
16785,67749
16785,67750
16786,67749
16786,67750
27561,67749
27561,67750
16783,67749
16783,67750
19461,67861
6660,67900
13367,67903
19929,67905
20265,67907
2156,67916
21726,67952
7087,67957
11879,67957
7448,67959
27883,67960
17674,68006
23754,103821
27484,68006
4593,68098
4594,68098
8267,68106
4687,68111
1122,68152
23990,68163
1154,68179
4167,68179
6874,68179
11683,68179
13096,68179
16558,68179
20412,68190
4985,68195
19613,68195
19649,68195
11054,68198
11054,142602
11242,68198
11242,142602
8192,68198
8192,142602
1604,68301
1604,82226
21102,68301
21102,82226
15956,68322
15956,68813
8668,68322
8668,68813
12549,68393
24411,68418
24411,103684
24411,112058
2561,68418
2561,103684
2561,112058
284,68430
21370,68430
25921,68430
3973,68451
3973,103316
19290,68454
6525,68471
19373,68491
27666,68491
16922,68498
16923,68498
4672,68512
4672,103086
4673,68512
4673,103086
19793,68517
23879,68528
19272,68529
19272,131916
7870,68529
7870,131916
2612,68530
2613,68530
4011,68530
7602,68561
19633,68579
3013,68607
15985,68617
6506,68623
19319,68626
11290,68637
11810,68639
4697,68659
24253,68667
24253,106132
24250,68667
24250,106132
18016,68674
16081,68679
11645,68687
19399,68687
6925,68693
24262,68698
24262,104059
14430,68708
9103,68709
23377,68709
19651,68710
5473,68733
23923,68733
7815,68740
7815,102860
7815,103347
7816,68740
7816,102860
7816,103347
8333,68740
8333,102860
8333,103347
17596,68797
24559,68798
26877,68801
26877,104383
7323,68802
7323,125617
26103,68806
24187,68809
24068,68820
8439,68832
19233,68835
19234,68835
19235,68835
3893,68850
3894,68850
3895,68850
3896,68850
24578,68851
24700,68851
2581,68869
1054,68873
17057,68873
17058,68873
21266,68873
25647,68873
27198,68873
5381,68875
24094,68895
24094,89840
24095,68895
24095,89840
24096,68895
24096,89840
3965,68895
3965,89840
742,68899
5046,68899
15237,68899
12643,68903
12294,68904
19547,68905
19526,68906
16560,68917
16561,68917
16866,68917
14300,68928
17004,68928
24862,68950
24833,68955
26694,68964
26725,68964
2748,68965
1341,68966
24761,68967
24646,68968
24647,68968
24648,68968
16583,68969
16583,89337
27692,68969
27692,89337
2235,68971
24537,68971
24713,68971
26503,68984
1121,69001
22111,69002
18682,69006
21371,69006
11398,69016
16080,69016
19939,69016
24970,193560
25158,193560
25159,193560
25044,193400
12601,69031
12601,104547
19499,69031
19499,104547
24752,69032
21796,69039
27688,69045
24783,69060
24880,69060
24881,69060
15121,69061
4013,69087
4013,129136
11162,69087
11162,129136
12014,69104
21368,69104
20444,69120
23085,69120
23767,69120
25578,69120
1987,69124
1991,69124
17538,69125
19513,69133
19632,69133
21228,69133
4089,69145
4089,103745
4089,104475
4089,104497
4090,69145
4090,103745
4090,104475
4090,104497
24751,69146
16494,69149
24670,69157
16572,69159
16572,132191
21845,69159
21845,132191
4008,69160
4009,69160
22129,69160
24728,69160
24740,69160
23942,69161
2080,69163
26535,69163
27615,69163
2121,69166
17746,69166
24733,69168
1960,69169
2570,69177
24798,69179
10401,69181
18175,69181
24591,69183
5379,69188
10275,69188
2597,69192
24826,69192
13844,69196
13844,103523
403,69200
404,69200
24582,69200
19180,69204
19494,69205
23851,69210
23851,103351
23851,103442
23851,103651
27650,69210
27650,103351
27650,103442
27650,103651
24560,69211
24585,69211
24686,69211
4007,69213
24642,69213
24871,69213
24892,69213
19450,69214
3767,69222
19567,69222
2068,69223
7053,69223
10921,69223
11616,69223
28000,69223
16041,69228
24778,69228
8674,69229
15145,69229
6531,69246
6532,69246
6962,69246
12402,69246
12396,69247
1589,69259
2384,69259
2630,69259
2631,69259
23223,69262
23223,104381
25574,69262
25574,104381
23312,69262
23312,104381
24742,69264
1276,69275
1276,129243
19433,69276
2606,69277
24666,69282
24726,69282
18535,69293
18536,69293
18537,69293
19445,69295
19400,69302
23183,69304
23755,69304
2081,69316
24127,69332
24127,132088
24306,69332
24306,132088
24126,69332
24126,132088
19396,69334
7278,69340
26446,69340
19030,69349
11903,69360
11903,69361
11687,69360
11687,69361
17543,69405
17544,69405
20218,69413
20218,136615
16746,69413
16746,136615
1576,69419
8866,69419
2911,69420
6826,69421
15086,69427
22385,90722
18955,90722
14254,90722
9638,69497
6159,69504
17297,69508
22194,69508
6173,69509
27360,69509
10709,69511
12455,69511
15210,69511
6256,69513
16511,69513
9170,69514
20272,69514
3796,69522
11431,69528
1395,69563
14964,69563
23905,69584
23905,77276
23905,77277
23905,105623
23906,69584
23906,77276
23906,77277
23906,105623
16436,69588
16436,105789
16437,69588
16437,105789
23781,69588
23781,105789
22821,69588
22821,105789
1426,69588
1426,105789
11653,69611
5016,69612
3977,69621
3977,105742
6427,69621
6427,105742
3976,69621
3976,105742
5321,69623
5321,69840
12064,69629
12064,72273
12064,132545
13103,69629
13103,72273
13103,132545
13105,69629
13105,72273
13105,132545
19282,69629
19282,72273
19282,132545
25583,69629
25583,72273
25583,132545
26156,69629
26156,72273
26156,132545
19724,69635
6968,69645
6968,114621
6968,114656
23995,69661
16629,69667
16629,105694
10235,69680
25325,193424
136,193424
25294,193424
24346,69713
4001,69718
14757,69718
24719,69718
24841,69718
24842,69718
24710,69719
24731,69719
24732,69719
27743,69724
4002,69735
12061,69749
12061,69757
12061,93212
12060,69749
12060,69757
12060,93212
15088,69749
15088,69757
15088,93212
26904,69749
26904,69757
26904,93212
21247,69761
6538,69764
6538,103880
1026,69770
10527,69770
11226,69791
11226,105435
5921,69801
10320,69801
26668,69801
18081,69801
1028,69804
1028,69822
24837,69807
24838,69807
4301,69809
7819,69813
7819,69900
8285,69813
8285,69900
8284,69813
8284,69900
12131,69815
24716,69817
24717,69817
5828,69818
23120,69825
23427,69825
24656,69832
11547,69833
16585,69837
18629,69837
21254,69843
12579,69847
12579,104402
19444,69847
19444,104402
10689,69847
10689,104402
12277,69850
12278,69850
24556,69851
24607,69851
10774,69860
16385,69860
12552,69861
12553,69861
6221,69868
6550,69868
6929,69868
14550,69868
14852,69868
2602,69881
24617,69881
24643,69881
11500,69883
24536,69886
24802,69886
24804,69886
16713,69893
17718,69893
18917,69893
13437,69901
11836,69904
11837,69904
24281,69914
24281,105585
17855,69941
2366,70003
10922,70003
20343,70003
13632,70004
4107,70007
9738,70020
12411,70030
25902,70032
1779,70038
4012,70048
11937,70053
9356,70060
11947,70061
15791,70063
15791,141003
23429,70071
23745,70075
27775,70076
21593,70078
21593,143402
2930,70078
2930,143402
16102,70083
16104,70083
24091,70086
24091,143410
16106,70086
16106,143410
16107,70086
16107,143410
16312,70102
4268,70106
16993,70106
16994,70106
16995,70106
16996,70106
18136,70108
3638,70109
14573,70111
15661,70112
27709,70112
4795,70113
4795,91354
22054,70113
22054,91354
22273,70113
22273,91354
16757,70114
11723,70115
3468,70119
28070,70119
3708,70121
11785,70121
3321,70124
10141,70124
26983,70126
14094,70128
11958,70129
2182,70132
2183,70132
17823,70132
3866,70133
17429,70133
17784,70134
13206,70137
20744,70142
20744,84581
22178,70142
22178,84581
1773,70144
1774,70144
5536,70144
793,70558
25239,193569
25220,193569
2768,70663
2768,193569
24883,70959
27671,70959
5920,70988
6679,71063
10492,71063
18843,71063
25744,71063
177,71064
11980,71065
2261,71087
10899,71087
733,71238
733,71239
4389,71238
4389,71239
8530,71238
8530,71239
8396,71244
21985,71279
21985,71281
15356,71323
26310,71323
26315,71323
1932,71407
1932,97612
1932,97613
6553,71680
6553,76405
6553,126544
10736,71718
10736,88181
12026,71795
12029,71795
15295,71795
16028,71808
1089,71809
18612,71809
3263,71811
3870,71811
27805,71811
20257,71813
12040,71849
23913,71882
4654,71901
4252,71940
24390,71969
26374,71992
26378,71992
14847,71993
21255,71994
21256,71994
21257,71994
3047,71995
12285,71995
22084,71995
24052,71996
19918,72000
19919,72000
24189,72002
23904,72019
24119,72020
24119,72132
8290,72020
8290,72132
24118,72020
24118,72132
3411,72023
3411,72032
3959,72024
23850,72024
13516,72035
13523,72035
19534,72037
24391,72053
24392,72053
24393,72053
24394,72053
17638,72057
24245,72062
24416,72062
23805,72063
23805,95556
23806,72063
23806,95556
23807,72063
23807,95556
23808,72063
23808,95556
1782,72068
1782,90956
6115,72068
6115,90956
23907,72069
23908,72069
23909,72069
3993,72071
3993,91218
24385,72071
24385,91218
24417,72071
24417,91218
17492,72074
18633,72075
2551,72076
24338,72076
24379,72082
24379,92716
24190,72085
22073,101859
23186,72092
23186,99443
21281,72114
21281,139752
21281,143109
21282,72114
21282,139752
21282,143109
19307,72114
19307,139752
19307,143109
19917,72116
24285,72118
189,72119
24092,72120
6885,72121
6886,72121
296,72144
5120,72145
24020,72146
24021,72146
24022,72146
16620,72148
17532,72151
24193,72151
19695,72153
19696,72153
12065,72154
12065,72276
12065,72285
12067,72154
12067,72276
12067,72285
25661,72154
25661,72276
25661,72285
7808,72155
23911,72170
24116,72170
26157,72179
3076,72180
5796,72180
6893,72180
16591,72180
24308,72183
12510,72184
10532,72185
15355,72186
21019,72186
23815,72188
23816,72188
3138,72192
3139,72192
24205,72195
1049,72197
7332,72197
24296,72198
24296,140666
16253,72201
23842,72202
23843,72202
23760,72203
23844,72204
23846,72204
23847,72204
24047,72204
24222,72209
24223,72209
24224,72209
24225,72209
14924,72210
14925,72210
8332,72211
23997,72212
5476,72214
24002,72215
12000,72216
2559,72219
24325,72219
24174,72220
24175,72220
5370,72221
23837,72221
23998,72222
24000,72222
3760,72223
24348,72225
24303,72226
5809,72227
12276,72227
24352,72227
24353,72230
24355,72230
24356,72230
6790,72232
12055,72237
12056,72237
23849,72255
11988,72256
12046,72256
24166,72258
6958,72277
12066,72277
24198,72283
24199,72283
15025,72291
15026,72291
3957,72298
24009,72298
24183,72298
4506,72299
27097,72299
15135,72305
24142,72311
24144,72311
1844,72315
18939,72315
586,72320
12716,72321
14349,72321
14428,148832
14470,77989
14469,77989
6710,101310
5575,101310
18219,81677
16615,101334
21973,72378
11149,142595
6725,108656
14360,81673
13446,81673
4162,81673
132,84718
26155,72390
17630,72395
18233,101515
12773,142695
12773,145102
2760,72399
2760,113707
105,72401
4098,141179
8135,141179
14043,141179
6347,108666
18880,72406
18880,108650
16912,108650
6677,108650
11089,108651
13431,108651
18986,72407
18986,108651
18987,108651
14283,72410
14357,72410
7658,72417
7658,81671
7657,72417
7657,81671
14467,88352
5684,88352
17987,88352
20761,72441
12077,72447
13917,72448
13027,72473
14081,72473
9416,72502
17822,72502
12845,72503
16447,72503
22043,72503
25209,193552
25253,193552
3458,72512
7273,72512
21553,72538
160,72552
1196,72552
12095,72552
18102,72557
10701,72563
8489,124677
8488,124677
8767,72568
9143,72568
9611,72572
17584,72572
10314,72578
10315,72578
10316,72578
18229,88234
12808,88234
12889,88234
26736,72600
26765,72600
19051,72602
6094,118703
15008,118703
3975,72643
23864,72643
23865,72643
24188,72643
17152,72650
1471,72653
1471,84455
7902,72653
7902,84455
14575,72653
14575,84455
14590,72653
14590,84455
9936,72656
2007,72686
295,72710
295,72711
6808,72710
6808,72711
13850,72710
13850,72711
20711,72710
20711,72711
22072,72710
22072,72711
12156,72723
15579,72749
15579,96590
16026,72749
16026,96590
13561,72764
13561,87029
12164,72774
8457,72778
16587,72794
17276,72794
19244,72809
23607,72809
440,72839
11791,72839
17184,72839
315,72841
12401,72841
11775,72842
12182,72844
12660,72844
5308,72850
5308,74926
15389,72850
15389,74926
15493,72850
15493,74926
13868,72862
3668,72865
3669,72865
4347,72865
9427,72866
27849,72867
5082,72870
19980,72873
20372,72908
22912,72931
12196,72933
23886,72949
12199,72959
4706,72962
20983,72964
27378,72973
1541,72991
22168,72991
1200,73009
16293,73009
22135,73028
20087,73048
6521,73107
1447,73571
13515,73572
24404,73574
8049,73578
5010,73580
5720,73654
12491,73668
12491,122188
5095,73677
14532,73679
14532,73682
10149,73679
10149,73682
12235,73679
12235,73682
11784,73683
28012,73683
11786,73707
24576,73716
24577,73716
24622,73716
27767,73716
23759,73727
25570,73727
12242,73742
12243,73742
12244,73743
12246,73755
12245,73756
1699,73760
1699,73766
19974,73760
19974,73766
1210,73767
5937,73767
18411,73767
1171,73768
4355,73768
5807,73789
18280,73790
5749,73792
5811,73792
15001,73840
11213,73888
369,73961
15358,73961
16648,73961
21145,73961
17163,73971
20460,73971
22487,73971
22488,73971
22489,73971
25758,73975
5912,73980
15369,73980
26888,73980
25926,73995
25925,73995
8693,73999
5808,74007
17610,74010
23076,74012
12311,74018
2625,193597
25587,193597
1371,74023
1371,101968
8974,74023
8974,101968
2391,74023
2391,101968
26107,74027
26283,74027
12315,74029
23078,74040
23079,74040
22127,74053
4051,74065
21260,74103
5064,74119
10715,74129
1248,74136
1248,74167
1248,74717
1248,102677
1248,113441
12292,74136
12292,74167
12292,74717
12292,102677
12292,113441
1183,74145
21746,74170
8763,74172
15400,74177
20195,74177
15502,74182
15592,74182
19866,74182
7315,74186
12346,74186
17590,74186
12252,74188
12252,74189
16602,74206
14137,74210
500,74219
501,74219
4426,74219
7331,74219
14885,74219
28042,74219
3103,74220
12348,74221
17592,74221
16133,74222
6378,74232
8557,138526
14958,138526
8198,138526
5900,74289
5900,74890
12219,74289
12219,74890
2067,74289
2067,74890
19240,74289
19240,74890
9024,74309
24541,74321
6087,74375
5027,74376
18784,74376
4160,74377
4160,93506
4160,103799
4312,74377
4312,93506
4312,103799
25722,74415
13657,74436
18255,74436
20632,74436
15875,74452
19609,74452
26658,74455
26659,74455
24031,74461
27087,74461
12421,74469
12421,152326
27594,74472
6831,74474
11678,74474
20661,74474
20599,74478
1377,74490
1377,74501
20618,74494
20939,74494
6438,74495
12422,74495
16063,74495
16941,74495
17214,74498
2434,74517
21559,74570
11388,74573
11389,74573
11390,74573
21732,74573
25499,124480
13847,124480
13628,74618
14386,74618
15139,74625
15139,77315
21558,74625
21558,77315
15140,74625
15140,77315
2546,74627
16621,74629
16621,128441
2064,74654
5047,74654
21179,74683
21912,74692
21912,74705
1909,74693
2289,74693
9100,74696
272,74703
26746,74703
5434,106308
1632,74740
1632,74741
4465,74742
11436,74806
20811,74806
6443,74809
12374,74810
12373,74817
14902,74820
18323,74839
12379,74888
1233,74900
1233,74904
21147,74900
21147,74904
28014,74900
28014,74904
1709,74911
8821,74917
12376,74917
9064,74922
14205,74922
26850,74935
26850,74942
863,74941
17399,74949
3438,74950
7221,74950
22357,74951
11163,74952
12301,74993
12302,74993
12303,74993
13869,74993
25576,75046
8795,75063
18249,75063
22044,75063
5742,75078
5742,75082
2653,75122
2667,75122
15784,75379
5926,75384
10428,75384
4196,75453
4196,122013
19537,75453
19537,122013
17112,75510
17664,75514
17664,108980
17664,135961
12520,75539
9407,75548
9408,75548
6735,75549
15526,75549
12523,75552
12528,75552
588,75560
16227,75562
4290,75570
4290,147616
12524,75570
12524,147616
22199,75579
9789,75631
5052,75645
5052,147506
6413,75645
6413,147506
9729,75645
9729,147506
17401,75654
17617,75654
9174,75667
10088,75667
1520,75669
13804,75669
27705,75669
2913,75676
6062,75676
2164,75685
7734,75685
18461,75685
26900,75685
18525,75696
9258,75738
12526,75738
21475,75738
6414,75742
27595,75742
7954,75756
17968,75756
5328,75775
12519,75775
9718,75777
17006,75778
17006,196798
13846,75797
13846,116706
6746,75853
482,75896
482,75897
482,89868
27157,75896
27157,75897
27157,89868
2094,75904
97,75936
3817,75970
3817,116749
27739,75970
27739,116749
951,75997
19325,76016
19326,76016
21148,76016
26669,76017
26678,76017
6866,76078
1252,76084
5896,76084
3358,76111
7743,76111
10151,76111
20076,76161
12550,76176
13923,76176
20297,76176
10265,76177
17115,76177
17503,76177
20145,76179
7933,76180
10988,76180
10197,76192
9337,76206
1256,76207
2126,76207
16537,76207
24239,76239
24336,76240
24337,76240
12382,76274
16353,76288
16353,147648
5414,76288
5414,147648
26784,76319
4358,76321
4232,76323
4232,96526
15516,76323
15516,96526
12555,76354
12555,76355
12556,76354
12556,76355
12557,76354
12557,76355
14211,76354
14211,76355
6175,76364
12914,76369
12368,76370
7104,76444
4395,76446
13907,76447
8068,76450
1259,76457
14723,76457
27302,76486
19558,76491
14172,76495
14172,107189
26871,76495
26871,107189
25115,193247
9590,76503
5420,76511
12386,76511
14313,76511
4230,76517
16363,76566
20099,76566
12613,76582
6182,76603
6687,76606
6491,76610
21143,76610
5221,76615
10095,76634
12632,76703
1938,76713
21353,76713
8522,76728
25679,76728
15015,76821
21998,76847
3151,76936
8339,76936
8340,76938
10244,76961
10244,76963
19,76996
2220,77001
12642,77001
12708,77002
12720,77141
19414,77141
5441,77165
5442,77165
5443,77165
5444,77166
5445,77166
3962,77177
5702,77199
19252,77219
4330,77233
12728,77234
12729,77234
15104,77234
52,77239
10486,77247
1287,77301
15950,77301
23869,77334
23930,77334
6001,77342
8561,77342
15770,77342
6535,77378
6536,77378
25761,77395
18788,77419
22862,77439
9305,77462
9306,77462
12756,77462
12757,77462
12758,77462
2844,77463
16109,77463
16110,77463
25608,77463
25609,77463
33,77464
2125,77464
7703,77464
25966,77464
20312,77472
11489,77483
18217,77485
3424,77493
8364,77493
27537,77494
191,77511
2016,77511
2016,85996
10870,131818
10871,131818
11018,131818
17939,120332
12785,77994
17405,77994
12790,78002
12790,78005
3543,78002
3543,78005
12788,78004
12789,78004
14584,78004
544,78021
544,78022
542,78025
543,78025
16493,78025
2226,78034
14735,78043
22021,78043
20152,78053
21246,78053
9116,78058
10935,78059
6376,78060
17339,78068
25968,78068
10937,78070
20000,78075
6555,78078
21269,78079
18154,78081
3807,78082
20154,78083
15004,78085
12796,78086
12799,78090
5778,78093
11088,78096
17476,78096
21326,78099
5760,78119
15152,78119
18711,78119
21781,78119
17505,78152
2771,78153
6780,78153
19798,78164
19848,87435
19077,78216
12741,78219
4642,78224
8419,78224
22171,78224
12821,78258
12821,104674
19602,78261
7806,78264
7806,91130
10915,78264
10915,91130
21423,78269
9821,78270
9822,78270
11319,78282
12824,78282
14727,78289
14727,115811
2371,78357
2370,78367
2370,96372
22109,78367
22109,96372
5706,78444
5706,78446
6895,78444
6895,78446
11047,78536
1292,78538
19306,78549
2045,78552
1841,78555
21868,78555
5697,78573
15644,78573
25118,193594
4049,193594
25032,193594
25264,193594
26882,78670
17181,78797
17181,111141
17145,78797
17145,111141
17934,78797
17934,111141
14699,78806
14699,142667
10648,78807
4079,78813
345,78814
26541,78814
26733,78814
26560,78814
26520,78815
2157,78925
6239,78932
12453,78932
5721,78967
2624,193604
24906,193604
25215,193604
10395,79148
12271,79175
21386,79175
21387,79175
13616,79274
22260,79274
12938,79276
28089,79279
23520,79292
10344,79294
21987,79297
8037,79301
6278,79305
481,79308
4675,79309
7309,79311
463,79314
13540,79317
3123,79319
6304,79319
6863,79322
1274,79326
1275,79326
1840,79326
25620,79326
10714,79332
8968,79337
12944,79344
20077,79344
20078,79344
2644,79345
6734,79351
16361,79354
676,79357
4646,79358
7476,79358
18231,79358
7433,79360
14018,79369
1780,79372
26786,79372
26800,79372
26801,79372
27919,79372
5499,79373
1299,79381
1300,79381
1301,79381
8036,79381
13244,79381
12948,79387
12949,79387
6295,79388
22864,79390
19895,79391
8952,79396
12939,79396
247,79404
18662,79410
18662,81368
18959,79411
3304,79412
9708,79412
1302,79414
27445,79415
27513,79415
7135,79416
3487,79417
20411,79417
21763,79417
6343,79418
6463,79419
20413,79420
20415,79420
27464,79421
3713,79422
7342,79422
15174,79422
1539,79423
4777,79423
12082,79424
14047,79424
12957,79430
12958,79430
20822,79431
3191,79432
2870,79442
3524,79443
3561,79443
3562,79443
12960,79445
15963,79447
22409,79450
13087,79459
3162,79461
3163,79461
17788,79462
16825,79463
16826,79463
15242,79465
27298,79465
16818,79468
3497,79470
8817,79470
8818,79470
16241,79470
27370,163770
27426,163770
27425,163770
7508,79484
12998,79490
16834,79492
27390,79493
21751,79494
5693,79497
3943,79498
2399,79506
8816,79507
12969,79508
20908,79510
13390,79512
6953,79513
12940,79515
20829,79515
22058,79515
11876,79516
7859,79517
27260,79525
18869,79526
20351,79530
6242,79534
14477,79538
11881,79540
9707,79542
15219,79543
20833,79545
17722,79547
1308,79549
1403,79549
1620,79549
18599,79549
16212,79553
12971,79558
12184,79559
2877,79565
6217,79566
22039,79577
1003,79578
1004,79578
7546,79578
835,79579
17315,79579
16821,79581
18440,79581
27822,79581
27823,79581
27824,79581
13007,79584
20828,79584
5274,79619
10739,79679
13119,79679
13121,79679
2850,79687
4122,79687
13138,79687
13906,79687
13152,79690
4865,79711
7758,79711
3192,79713
11525,79713
22204,79713
28081,79713
14876,79716
13166,79719
13275,79719
19071,79721
13170,79727
13171,79727
11253,79737
11253,79738
11253,140944
13174,79737
13174,79738
13174,140944
14909,79737
14909,79738
14909,140944
21749,79742
3232,79745
11737,79745
9167,79758
614,79760
1760,79760
7090,79763
13704,79763
9260,79782
9260,81095
14697,79795
18945,79801
12979,79802
13178,79805
16141,79816
16141,118327
17648,79816
17648,118327
22148,79816
22148,118327
10326,79817
10490,79817
11274,79817
16763,79817
6349,79827
17432,79832
3121,79834
3481,79834
3656,79834
13180,79837
7865,79847
18338,80209
4277,80209
13181,79858
7926,79864
178,79869
15948,79875
5433,79890
5964,79890
17632,79890
27507,79890
27654,79890
772,79892
773,79892
15286,79892
18823,79892
837,79896
5455,79896
13188,79896
16335,79904
17798,79905
4384,79906
4384,137625
12189,79906
12189,137625
13228,79906
13228,137625
17051,79906
17051,137625
9945,79908
11272,79908
27788,79918
27796,79921
27830,79921
27831,79921
21905,79922
13192,79929
13192,81102
16399,79929
16399,81102
192,79930
20843,79930
9531,79938
13193,79943
6344,79950
7541,79950
20917,79950
13194,79951
13296,79954
18127,79954
957,79956
12992,79958
16305,79959
1474,80000
5140,80000
15659,80000
9519,80005
13204,80008
6051,80009
4512,80017
1913,80020
18412,80020
13319,80023
13320,80023
299,80025
13795,80025
9182,80033
13205,80033
1718,80034
18091,80034
18242,80034
17945,80040
13012,80041
16346,80047
22156,80047
7077,80056
9592,80057
27551,80060
2452,80061
5362,80061
22219,80061
852,80062
13794,80062
22221,80064
13208,80066
5235,80068
5235,80069
3056,80076
26851,80076
13209,80077
16336,80078
8431,80085
8432,80085
11518,80085
11533,80085
11534,80085
1602,80086
1790,80086
11531,80086
11532,80086
16138,80101
84,80107
5252,80107
25896,80111
22203,80115
27989,80115
8391,80125
10296,80146
11281,80149
6003,80156
6003,134238
13223,80156
13223,134238
13793,80156
13793,134238
28037,80156
28037,134238
15654,80157
20071,80157
25939,80157
13567,80158
13708,80158
5261,80165
10160,80165
27772,80170
15512,80178
20066,80178
17390,80183
22414,80184
13399,80186
4874,80193
14151,80193
14152,80193
14153,80193
21542,80194
26875,80204
26932,80204
9711,80212
6341,80223
13232,80224
6125,80226
11270,80226
14524,80226
16294,80226
20325,80226
6151,80229
13412,80233
13413,80233
27556,80233
11096,80235
21435,80250
859,80255
3436,80255
577,80259
18146,80259
21413,80259
3378,80266
9535,80271
9536,80271
9985,80271
789,80272
8040,80272
6171,80274
13245,80274
22277,80275
5184,80281
15795,80281
15835,80281
8027,80283
8028,80283
8029,80283
8030,80283
13394,80284
14517,80293
9625,80295
7890,80297
18777,80297
9913,80298
13240,80298
13241,80298
3752,80305
3272,80307
19818,80308
19819,80308
3489,80310
9675,80312
19842,80322
3453,80325
14144,80325
14145,80325
7341,80334
15332,80336
15149,80338
15702,80338
21491,80338
1307,80340
13055,80340
20530,80340
22159,80340
1297,80342
1887,80342
1888,80342
10161,80342
14471,80344
14471,114057
18483,80344
18483,114057
22223,80344
22223,114057
17695,80344
17695,114057
16682,80344
16682,114057
1146,80350
22142,80350
28076,80363
28077,80363
28078,80363
28079,80363
19892,80366
25892,80367
